id,displayTitle,merchant,brand,category,asin,price,purchaseUrl,imageUrl,hasPurchaseUrl,validPurchaseUrl,purchaseHostname,merchantMatchesPurchaseDomain,hasAsin,asinPresentInPurchaseUrl,affiliateTagPresent,affiliateTagValue,affiliateTagLooksPlaceholder,hasImageUrl,validImageUrl,imageHostname,imageDomainMatchesMerchant,imageApproved,isCurated,active,swipeEligible,titleFieldsConsistent,suspiciousBrandValue,status,notes
L76nDqmtfHrtOSVCVBnm,Bold Area Rug,Amazon,SwipeShop Studio,storage,,82.99,https://www.amazon.ca/s?k=Bold%20Area%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_152/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
nLo9o6x6y2jkZU7ujQnf,Bold Area Rug,Amazon,SwipeShop Studio,storage,,106.99,https://www.amazon.ca/s?k=Bold%20Area%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_80/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
p0mgBVXaPwmrRSIBdWBb,Bold Bench,Amazon,SwipeShop Studio,storage,,161.99,https://www.amazon.ca/s?k=Bold%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_25/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
tkKf8JIQnRtCBVPdM29v,Bold Bench,Amazon,SwipeShop Studio,storage,,167.99,https://www.amazon.ca/s?k=Bold%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_107/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
UDmKGt5BjOIaWjgT6AB0,Bold Canvas Art,Amazon,SwipeShop Studio,wall-decor,,63.99,https://www.amazon.ca/s?k=Bold%20Canvas%20Art%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_129/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
WS9odWgps2KW2xmBqI0U,Bold Canvas Art,Amazon,SwipeShop Studio,wall-decor,,51.99,https://www.amazon.ca/s?k=Bold%20Canvas%20Art%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_105/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
ZTItaQCUe7vea3t8HFu6,Bold Canvas Art,Amazon,SwipeShop Studio,wall-decor,,48.99,https://www.amazon.ca/s?k=Bold%20Canvas%20Art%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_34/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
Cy0ImK5LbFry1rvyoOik,Bold Ceramic Set,Amazon,SwipeShop Studio,storage,,40.99,https://www.amazon.ca/s?k=Bold%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_88/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
GyqkpejgA81pSmDoo3u0,Bold Ceramic Set,Amazon,SwipeShop Studio,storage,,40.99,https://www.amazon.ca/s?k=Bold%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_98/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
K4LYrvjpYtwWgNLJxhjz,Bold Ceramic Set,Amazon,SwipeShop Studio,storage,,25.99,https://www.amazon.ca/s?k=Bold%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_133/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
hgYPCqdL2GNdNrpducoh,Bold Console Table,Amazon,SwipeShop Studio,storage,,153.99,https://www.amazon.ca/s?k=Bold%20Console%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_109/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
j660fIjW9s5KXc6Oq82W,Bold Console Table,Amazon,SwipeShop Studio,storage,,138.99,https://www.amazon.ca/s?k=Bold%20Console%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_124/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
fm0wO52Yq9SfBf7s6C6G,Bold Duvet Set,Amazon,SwipeShop Studio,cozy-bedroom,,84.99,https://www.amazon.ca/s?k=Bold%20Duvet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_106/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
oCIOqIGeOwgWDBHjgFIT,Bold Duvet Set,Amazon,SwipeShop Studio,cozy-bedroom,,90.99,https://www.amazon.ca/s?k=Bold%20Duvet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_198/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
oVugwD7FWV0cRgzscTk9,Bold Floor Lamp,Amazon,SwipeShop Studio,lighting,,58.99,https://www.amazon.ca/s?k=Bold%20Floor%20Lamp%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_74/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
XENh1h4zqTwzlWVMUTwK,Bold Floor Lamp,Amazon,SwipeShop Studio,lighting,,52.99,https://www.amazon.ca/s?k=Bold%20Floor%20Lamp%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_82/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
ehiiXoBlePcrdKXD8UDe,Bold Framed Print,Amazon,SwipeShop Studio,wall-decor,,63.99,https://www.amazon.ca/s?k=Bold%20Framed%20Print%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_99/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
DoUrjVaYMO8DGSUKqZMS,Bold Indoor Plant,Amazon,SwipeShop Studio,plants,,39.99,https://www.amazon.ca/s?k=Bold%20Indoor%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_106/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
pwl74qVhsbb3TF0B2KB4,Bold Indoor Plant,Amazon,SwipeShop Studio,plants,,33.99,https://www.amazon.ca/s?k=Bold%20Indoor%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_194/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
YmRxIaSGCenthPq7Y0uB,Bold Indoor Plant,Amazon,SwipeShop Studio,plants,,24.99,https://www.amazon.ca/s?k=Bold%20Indoor%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_121/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
cSW416UVLkW9wB19XOUt,Bold Kitchen Decor,Amazon,SwipeShop Studio,storage,,28.99,https://www.amazon.ca/s?k=Bold%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_134/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
fDIge9NJQe5hbLkOOkk0,Bold Kitchen Decor,Amazon,SwipeShop Studio,storage,,40.99,https://www.amazon.ca/s?k=Bold%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_148/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
AiIxLrZeSPXNK4KnCqn2,Bold Pendant Light,Amazon,SwipeShop Studio,lighting,,64.99,https://www.amazon.ca/s?k=Bold%20Pendant%20Light%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_16/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
PWaGYUh8KhJuudoWcVUY,Bold Pillow Set,Amazon,SwipeShop Studio,cozy-bedroom,,87.99,https://www.amazon.ca/s?k=Bold%20Pillow%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_167/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
lOWsSSqKZlMjJUuIC695,Bold Planter,Amazon,SwipeShop Studio,plants,,36.99,https://www.amazon.ca/s?k=Bold%20Planter%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_75/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
HfoDYcB4eY89YU4afhNC,Bold Runner Rug,Amazon,SwipeShop Studio,storage,,91.99,https://www.amazon.ca/s?k=Bold%20Runner%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_195/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
ItEpkBYUXC3n6Q19eLjt,Bold Runner Rug,Amazon,SwipeShop Studio,storage,,100.99,https://www.amazon.ca/s?k=Bold%20Runner%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_108/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
M9A71PUoXh3XZobuhLv5,Bold Runner Rug,Amazon,SwipeShop Studio,storage,,88.99,https://www.amazon.ca/s?k=Bold%20Runner%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_154/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
BezxnEQkO78i5hua9HFU,Bold Serving Tray,Amazon,SwipeShop Studio,storage,,19.99,https://www.amazon.ca/s?k=Bold%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_171/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
tGRDTenCeUu5pwbXEoE0,Bold Serving Tray,Amazon,SwipeShop Studio,storage,,46.99,https://www.amazon.ca/s?k=Bold%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_10/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
iDJYYD0yYoGqEVnk2x5i,Bold Sheet Set,Amazon,SwipeShop Studio,cozy-bedroom,,93.99,https://www.amazon.ca/s?k=Bold%20Sheet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_69/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
sOHUweYkXxmWSYXgbm2K,Bold Sheet Set,Amazon,SwipeShop Studio,cozy-bedroom,,72.99,https://www.amazon.ca/s?k=Bold%20Sheet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_192/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
scISFn5t8HSLHJv82B3q,Bold Shelf Unit,Amazon,SwipeShop Studio,storage,,44.99,https://www.amazon.ca/s?k=Bold%20Shelf%20Unit%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_46/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
Wp5Hh4nwZWWDScLuEzhV,Bold Side Table,Amazon,SwipeShop Studio,storage,,156.99,https://www.amazon.ca/s?k=Bold%20Side%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_20/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
ZMTZ9rPmPnW9rjvkcwkS,Bold Side Table,Amazon,SwipeShop Studio,storage,,156.99,https://www.amazon.ca/s?k=Bold%20Side%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_170/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
H4JvMXlGzmKD5vy0Eym4,Bold Stool,Amazon,SwipeShop Studio,storage,,149.99,https://www.amazon.ca/s?k=Bold%20Stool%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_141/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
